"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.144047988E2,2.343373559E-2,3.220663965E-2,-2.994726598E-1,3.021097178E-1
1.144147207E2,2.235195786E-2,3.420427814E-2,-3.051103055E-1,3.078341131E-1
1.144246438E2,2.286933735E-2,3.500453755E-2,-3.008213043E-1,3.037133210E-1
1.144345658E2,2.064240165E-2,3.392409161E-2,-3.018743098E-1,3.044750427E-1
1.144444887E2,1.772074960E-2,3.141922131E-2,-3.010870814E-1,3.032402068E-1
1.144544108E2,1.938016526E-2,3.386826441E-2,-2.995618880E-1,3.020926594E-1
1.144643328E2,1.738578640E-2,3.241666779E-2,-2.983344495E-1,3.005936621E-1
1.144742557E2,1.764890738E-2,2.907599881E-2,-2.995376587E-1,3.014626123E-1
1.144841778E2,1.122077182E-2,2.940853313E-2,-2.999722660E-1,3.016191769E-1
1.144941008E2,1.294383686E-2,2.721888199E-2,-3.011177182E-1,3.026223565E-1
1.145040227E2,1.038324367E-2,2.509316429E-2,-3.036900461E-1,3.049018247E-1
1.145139458E2,7.108887658E-3,2.555761859E-2,-2.994463146E-1,3.006190670E-1
1.145238678E2,7.559733465E-3,2.291994914E-2,-3.022122681E-1,3.031744195E-1
1.145337907E2,4.501891788E-3,2.369226515E-2,-3.024953604E-1,3.034551590E-1
1.145437128E2,4.681783728E-3,1.776875183E-2,-3.018849492E-1,3.024436645E-1
1.145536358E2,7.235275116E-4,1.786515862E-2,-3.001946509E-1,3.007266463E-1
1.145635577E2,9.282140527E-4,1.774769649E-2,-3.005853295E-1,3.011102500E-1
1.145734808E2,-3.362547723E-4,1.190338936E-2,-3.006351292E-1,3.008708771E-1
1.145834028E2,-3.418506822E-3,1.251981687E-2,-2.995578945E-1,2.998388970E-1
1.145933258E2,-6.390328053E-3,9.664640762E-3,-3.005155623E-1,3.007388315E-1
1.146032478E2,-8.653939702E-3,8.459021337E-3,-2.998902500E-1,3.001343162E-1
1.146131708E2,-5.905824248E-3,5.997461267E-3,-3.001472354E-1,3.002652348E-1
1.146230928E2,-1.022480149E-2,2.220950089E-3,-2.992793322E-1,2.994621810E-1
1.146330157E2,-1.178781036E-2,2.433736809E-3,-3.011784256E-1,3.014188441E-1
1.146429378E2,-1.288610790E-2,-1.999298111E-3,-2.992734611E-1,2.995574294E-1
1.146528608E2,-1.307439338E-2,-6.462490186E-3,-3.007177114E-1,3.010711635E-1
1.146627827E2,-1.485130843E-2,-5.866098218E-3,-3.014641702E-1,3.018867642E-1
1.146727058E2,-1.616477966E-2,-9.065354243E-3,-2.998923957E-1,3.004645233E-1
1.146826278E2,-1.753346063E-2,-1.150823012E-2,-2.993845344E-1,3.001182451E-1
1.146925507E2,-1.753612421E-2,-1.493438706E-2,-3.007155657E-1,3.015964241E-1
1.147024728E2,-1.564596966E-2,-1.631812751E-2,-2.989783883E-1,2.998318768E-1
1.147123958E2,-1.661136560E-2,-2.032751776E-2,-3.000199497E-1,3.011662591E-1
1.147223177E2,-1.547171734E-2,-2.251187526E-2,-2.998303473E-1,3.010720773E-1
1.147322408E2,-1.560300961E-2,-2.437662147E-2,-2.970310748E-1,2.984378209E-1
1.147421628E2,-1.946785301E-2,-2.636423148E-2,-2.993147373E-1,3.011036067E-1
1.147520857E2,-1.648644358E-2,-2.816452831E-2,-3.012721539E-1,3.030345759E-1
1.147620078E2,-1.671711169E-2,-3.166846186E-2,-3.007038534E-1,3.028285996E-1
1.147719308E2,-1.729688235E-2,-3.046498075E-2,-2.991075516E-1,3.011521619E-1
1.147818528E2,-1.500451285E-2,-3.298961744E-2,-2.980172634E-1,3.002128238E-1
1.147917758E2,-1.371075027E-2,-3.067027219E-2,-3.003437817E-1,3.022168716E-1
1.148016978E2,-1.334467717E-2,-3.053206205E-2,-2.968915403E-1,2.987555421E-1
1.148116208E2,-1.308395341E-2,-3.383091837E-2,-2.993485630E-1,3.015381950E-1
1.148215428E2,-9.008482099E-3,-3.191289678E-2,-2.979895473E-1,2.998288779E-1
1.148314658E2,-8.770927787E-3,-3.051899746E-2,-2.981767654E-1,2.998628384E-1
1.148413878E2,-4.773898516E-3,-2.894617990E-2,-2.988172770E-1,3.002539533E-1
1.148513108E2,-3.870021552E-3,-2.733709663E-2,-2.982350886E-1,2.995103704E-1
1.148612328E2,3.384759184E-3,-2.498410083E-2,-2.977621257E-1,2.988276182E-1
1.148711558E2,4.159472883E-3,-2.516652644E-2,-2.990550995E-1,3.001409799E-1
1.148810778E2,5.541241262E-3,-2.099261060E-2,-2.972702384E-1,2.980620568E-1
1.148910008E2,7.686683442E-3,-1.503671799E-2,-2.998162210E-1,3.002914490E-1
1.149009228E2,1.171431970E-2,-1.329728961E-2,-3.001635075E-1,3.006861726E-1
1.149108458E2,1.475165505E-2,-1.231671404E-2,-2.993752062E-1,2.999913780E-1
1.149207678E2,1.780625433E-2,-9.744850919E-3,-2.985360324E-1,2.992253122E-1
1.149306908E2,1.870187558E-2,-5.624407902E-3,-2.991709411E-1,2.998076819E-1
1.149406128E2,2.019505575E-2,-5.143593997E-3,-2.975972593E-1,2.983260390E-1
1.149505358E2,2.300415747E-2,-3.622395918E-3,-2.984377742E-1,2.993449817E-1
1.149604578E2,2.774750069E-2,-1.381238922E-3,-2.987227142E-1,3.000118191E-1
1.149703808E2,2.438233048E-2,2.175678499E-3,-2.974406779E-1,2.984462908E-1
1.149803028E2,2.871170454E-2,2.691875212E-3,-2.977096438E-1,2.991030595E-1
1.149902248E2,2.863766812E-2,6.397397257E-3,-2.984321713E-1,2.998713118E-1
1.150001478E2,3.267768770E-2,6.879162975E-3,-2.975831628E-1,2.994509859E-1
1.150100708E2,3.145262972E-2,1.013860572E-2,-2.989120781E-1,3.007332534E-1
1.150199928E2,3.172172606E-2,1.266140584E-2,-2.964052558E-1,2.983666449E-1
1.150299148E2,2.910597064E-2,1.079346333E-2,-2.965250909E-1,2.981455784E-1
1.150398378E2,3.054123372E-2,1.332791429E-2,-2.976478636E-1,2.995073471E-1
1.150497598E2,2.782667242E-2,1.096089650E-2,-2.966633141E-1,2.981670453E-1
1.150596828E2,2.513189241E-2,1.469867211E-2,-2.992596030E-1,3.006725345E-1
1.150696048E2,2.414998598E-2,1.461105514E-2,-2.989861071E-1,3.003154958E-1
1.150795278E2,2.226210758E-2,1.562866196E-2,-2.973402739E-1,2.985818062E-1
1.150894498E2,2.224506438E-2,1.707715541E-2,-2.986513376E-1,2.999651540E-1
1.150993728E2,2.155511267E-2,1.512372028E-2,-2.984103262E-1,2.995698126E-1
1.151092948E2,1.713825949E-2,1.404833701E-2,-2.982952893E-1,2.991172936E-1
1.151192178E2,1.572519168E-2,1.167703886E-2,-2.975504100E-1,2.981943685E-1
1.151291398E2,1.404100936E-2,1.347440574E-2,-2.986944914E-1,2.993277614E-1
1.151390628E2,1.406799350E-2,1.366767008E-2,-2.974356115E-1,2.980816275E-1
1.151489848E2,1.209299266E-2,1.393052470E-2,-2.985610664E-1,2.991304237E-1
1.151589078E2,1.099470537E-2,1.281199697E-2,-2.969914079E-1,2.974708846E-1
1.151688298E2,6.254012696E-3,1.137016062E-2,-2.992135584E-1,2.994948193E-1
1.151787528E2,6.149991881E-3,1.113984454E-2,-2.983797193E-1,2.986509257E-1
1.151886748E2,5.846391432E-3,1.004421990E-2,-2.993991673E-1,2.996246452E-1
1.151985978E2,1.862825826E-3,7.627195679E-3,-2.971008718E-1,2.972045966E-1
1.152085198E2,7.611117326E-5,6.592557766E-3,-3.003115654E-1,3.003839275E-1
1.152184428E2,-3.468922107E-3,6.759430282E-3,-2.986252606E-1,2.987218934E-1
1.152283648E2,-4.082514439E-3,5.578317679E-3,-2.977413535E-1,2.978215878E-1
1.152382878E2,-4.021316301E-3,4.707577638E-3,-2.988686562E-1,2.989327782E-1
1.152482098E2,-4.908415489E-3,3.923277371E-3,-2.982508242E-1,2.983170106E-1
1.152581328E2,-9.782324545E-3,3.743934445E-3,-2.985477448E-1,2.987314292E-1
1.152680548E2,-8.637165651E-3,2.791588195E-3,-2.981312275E-1,2.982693789E-1
1.152779778E2,-8.309979923E-3,-1.121379435E-3,-2.965378761E-1,2.966564094E-1
1.152878998E2,-9.861804545E-3,-4.862155765E-4,-2.960150838E-1,2.961797114E-1
1.152978228E2,-1.515862811E-2,-2.245326526E-3,-2.969591916E-1,2.973543121E-1
1.153077448E2,-1.495569479E-2,-6.211305968E-3,-2.996694744E-1,3.001067260E-1
1.153176678E2,-1.619933732E-2,-6.944585592E-3,-2.995434999E-1,3.000615839E-1
1.153275898E2,-1.749576442E-2,-8.249001577E-3,-2.979885042E-1,2.986156332E-1
1.153375128E2,-1.841329597E-2,-9.163825773E-3,-2.988833189E-1,2.995901592E-1
1.153474348E2,-2.236169763E-2,-1.137185283E-2,-2.992984951E-1,3.003480543E-1
1.153573578E2,-2.103908174E-2,-1.476774644E-2,-2.971245646E-1,2.982343646E-1
1.153672798E2,-2.360317297E-2,-1.488279458E-2,-2.987935543E-1,3.000936445E-1
1.153772028E2,-2.377766557E-2,-1.109753363E-2,-2.985450923E-1,2.996960207E-1
1.153871248E2,-2.938894555E-2,-1.495672017E-2,-2.961458564E-1,2.979761431E-1
1.153970478E2,-2.627271786E-2,-1.897347346E-2,-2.986220419E-1,3.003753857E-1
1.154069698E2,-2.761361934E-2,-1.591616496E-2,-2.979088724E-1,2.996089660E-1
1.154168928E2,-3.169828281E-2,-1.833840273E-2,-2.962515652E-1,2.985063953E-1
1.154268148E2,-3.081491217E-2,-1.545286737E-2,-2.986833155E-1,3.006660488E-1
1.154367378E2,-3.038573079E-2,-1.217210479E-2,-2.995275259E-1,3.013107890E-1
1.154466598E2,-2.918997034E-2,-1.506296545E-2,-2.996577621E-1,3.014526856E-1
1.154565818E2,-2.826021612E-2,-1.433304138E-2,-2.972862124E-1,2.989701791E-1
1.154665048E2,-2.916542441E-2,-1.032072306E-2,-2.993432283E-1,3.009377139E-1
1.154764268E2,-2.691852488E-2,-7.949647494E-3,-2.975575924E-1,2.988784446E-1
1.154863498E2,-2.347825281E-2,-1.006686129E-2,-2.995903790E-1,3.006775104E-1
1.154962718E2,-1.933620125E-2,-5.715240724E-3,-2.974286973E-1,2.981113595E-1
1.155061948E2,-1.867573708E-2,-5.275020376E-3,-2.985613346E-1,2.991913761E-1
1.155161168E2,-1.425849833E-2,-2.948007546E-3,-2.980595827E-1,2.984149969E-1
1.155260398E2,-7.012037095E-3,2.799361013E-3,-2.981770337E-1,2.982726077E-1
1.155359618E2,-5.841992795E-3,3.289627843E-3,-3.006817400E-1,3.007564784E-1
1.155458848E2,-2.260040725E-3,5.754115991E-3,-2.990982234E-1,2.991621047E-1
1.155558068E2,5.384368822E-3,7.998396643E-3,-2.989392281E-1,2.990946804E-1
1.155657298E2,6.614216603E-3,1.120138075E-2,-2.980848849E-1,2.983685932E-1
1.155756518E2,8.366531692E-3,1.241768990E-2,-2.969109714E-1,2.972882823E-1
1.155855748E2,1.405584253E-2,1.351544540E-2,-2.974942029E-1,2.981325791E-1
1.155954968E2,1.707632840E-2,1.518015843E-2,-2.989059389E-1,2.997779153E-1
1.156054198E2,1.601559110E-2,1.678604260E-2,-2.993959785E-1,3.002935602E-1
1.156153418E2,2.102783881E-2,1.791690290E-2,-2.966926098E-1,2.979759892E-1
1.156252648E2,2.442177199E-2,1.959043369E-2,-2.973645031E-1,2.990081199E-1
1.156351868E2,2.323383279E-2,2.096315101E-2,-3.012298346E-1,3.028509170E-1
1.156451098E2,2.256431244E-2,1.748213172E-2,-2.953439653E-1,2.967201223E-1
1.156550318E2,2.708525769E-2,1.757053286E-2,-2.965882123E-1,2.983402461E-1
1.156649548E2,2.657020278E-2,1.624720916E-2,-2.976518571E-1,2.992767541E-1
1.156748768E2,2.728308178E-2,1.731496677E-2,-2.963980436E-1,2.981542804E-1
1.156847998E2,2.327182703E-2,1.564809680E-2,-2.960121632E-1,2.973375886E-1
1.156947218E2,2.624306642E-2,1.795046404E-2,-2.954715490E-1,2.971773107E-1
1.157046448E2,2.143100090E-2,1.288167108E-2,-2.993011773E-1,3.003438362E-1
1.157145668E2,2.202573419E-2,1.117132138E-2,-2.982510924E-1,2.992718589E-1
1.157244898E2,1.973435096E-2,1.019074488E-2,-2.954462469E-1,2.962799026E-1
1.157344118E2,1.901433617E-2,9.868028574E-3,-2.990721166E-1,2.998383796E-1
1.157443348E2,1.837464422E-2,8.166003041E-3,-2.977823615E-1,2.984604597E-1
1.157542568E2,1.616633497E-2,5.585526116E-3,-2.983136773E-1,2.988036120E-1
1.157641798E2,1.918928884E-2,3.396141343E-3,-2.969439924E-1,2.975827569E-1
1.157741018E2,1.583213545E-2,1.957577653E-3,-2.976036668E-1,2.980309231E-1
1.157840256E2,1.489416882E-2,-1.017172821E-3,-2.978454828E-1,2.982193866E-1
1.157939476E2,1.197692472E-2,-1.621850766E-3,-2.949348986E-1,2.951824377E-1
1.158038706E2,1.264617685E-2,-5.555339158E-3,-2.982614636E-1,2.985811251E-1
1.158137926E2,1.085357647E-2,-7.318429649E-3,-2.976627946E-1,2.979504973E-1
1.158237146E2,5.335240159E-3,-7.884617895E-3,-2.979735732E-1,2.981256150E-1
1.158336376E2,7.747355849E-3,-1.027783006E-2,-2.976422906E-1,2.979204398E-1
1.158435596E2,4.996310454E-3,-1.183897443E-2,-2.967679501E-1,2.970460244E-1
1.158534826E2,3.235792741E-3,-1.430920791E-2,-2.980561256E-1,2.984169530E-1
1.158634046E2,-1.517683268E-3,-1.502399985E-2,-2.964443862E-1,2.968287352E-1
1.158733276E2,-1.153251505E-4,-1.694556884E-2,-3.007837534E-1,3.012607374E-1
1.158832496E2,-5.936289090E-4,-1.813786663E-2,-2.985914350E-1,2.991424069E-1
1.158931726E2,-4.549710080E-3,-2.070226893E-2,-2.965847254E-1,2.973411898E-1
1.159030946E2,-6.196076050E-3,-2.328580245E-2,-2.959336042E-1,2.969129806E-1
1.159130176E2,-9.418847971E-3,-2.446075901E-2,-2.962941825E-1,2.974513171E-1
1.159229396E2,-1.060528588E-2,-2.638382837E-2,-2.973573208E-1,2.987138342E-1
1.159328626E2,-1.300327759E-2,-2.761657536E-2,-2.947649956E-1,2.963412949E-1
1.159427846E2,-1.282804180E-2,-2.725518309E-2,-2.965096235E-1,2.980358376E-1
1.159527076E2,-1.173654292E-2,-2.668008022E-2,-2.976284325E-1,2.990522646E-1
1.159626296E2,-1.073998772E-2,-2.578685619E-2,-2.968347967E-1,2.981462826E-1
1.159725526E2,-1.112006418E-2,-2.612080425E-2,-2.957868576E-1,2.971461213E-1
1.159824746E2,-1.220743265E-2,-2.734159864E-2,-2.974047363E-1,2.989082829E-1
1.159923976E2,-1.059338264E-2,-2.720644698E-2,-2.969770133E-1,2.984087079E-1
1.160023196E2,-1.099099312E-2,-2.374034375E-2,-2.971242964E-1,2.982737893E-1
1.160122426E2,-7.392539177E-3,-2.441645786E-2,-2.985727787E-1,2.996606701E-1
1.160221646E2,-7.281485479E-3,-2.197247371E-2,-2.965756953E-1,2.974776507E-1
1.160320876E2,-3.402022412E-3,-1.903339475E-2,-2.947471440E-1,2.953806405E-1
1.160420096E2,-4.175404552E-3,-1.659393869E-2,-2.958909869E-1,2.963853386E-1
1.160519326E2,-1.701761270E-3,-1.571658254E-2,-2.976611853E-1,2.980806739E-1
1.160618546E2,-1.433048397E-3,-1.173728704E-2,-2.972382903E-1,2.974733917E-1
1.160717776E2,2.569577191E-4,-7.839502767E-3,-2.956981659E-1,2.958021791E-1
1.160816996E2,-1.114037586E-3,-2.670839429E-3,-2.945151925E-1,2.945294095E-1
1.160916226E2,4.733048845E-4,-2.289093100E-3,-2.969309390E-1,2.969401395E-1
1.161015446E2,-5.959543050E-4,6.574271247E-4,-2.972220182E-1,2.972233428E-1
1.161114676E2,1.194828656E-6,2.791461535E-3,-2.960526347E-1,2.960657947E-1
1.161213896E2,-1.246229745E-3,4.936105572E-3,-2.964257598E-1,2.964694745E-1
1.161313126E2,-2.035581507E-3,6.227408536E-3,-2.965956628E-1,2.966680155E-1
1.161412346E2,3.533620853E-3,7.572305389E-3,-2.961642146E-1,2.962820756E-1
1.161511576E2,-2.665570355E-4,1.043254416E-2,-2.965804636E-1,2.967640147E-1
1.161610796E2,-9.504944319E-5,1.222218852E-2,-2.950662076E-1,2.953192473E-1
1.161710026E2,-4.710431094E-4,1.513723936E-2,-2.951953709E-1,2.955836005E-1
1.161809246E2,-6.710464950E-4,1.559903193E-2,-2.955237329E-1,2.959358998E-1
1.161908466E2,1.101658447E-3,1.787609234E-2,-2.967671752E-1,2.973071217E-1
1.162007696E2,-2.638485050E-3,1.754479483E-2,-2.966302931E-1,2.971604150E-1
1.162106916E2,7.691106293E-4,1.838951930E-2,-2.980625331E-1,2.986302724E-1
1.162206146E2,-2.325216308E-3,2.187692747E-2,-2.972707748E-1,2.980837469E-1
1.162305366E2,-2.078982070E-3,2.022226155E-2,-2.976119220E-1,2.983054109E-1
1.162404596E2,-1.995625207E-3,2.399862185E-2,-2.960712910E-1,2.970490291E-1
1.162503816E2,-5.578448530E-3,2.306301892E-2,-2.946515381E-1,2.956053972E-1
1.162603046E2,-3.219953040E-3,2.364278957E-2,-2.958635688E-1,2.968241920E-1
1.162702266E2,-5.170525517E-3,2.498420328E-2,-2.943652570E-1,2.954688635E-1
1.162801496E2,-4.412589595E-3,2.453013510E-2,-2.963138819E-1,2.973602446E-1
1.162900716E2,-4.350685515E-3,2.544703707E-2,-2.971501350E-1,2.982694804E-1
1.162999946E2,-5.260954145E-3,2.257508412E-2,-2.954467833E-1,2.963547095E-1
1.163099166E2,-5.983203650E-3,2.219371870E-2,-2.960156202E-1,2.969067316E-1
1.163198396E2,-8.771799505E-3,2.114629745E-2,-2.943596542E-1,2.952485671E-1
1.163297616E2,-8.070747368E-3,2.172105387E-2,-2.970473170E-1,2.979497436E-1
1.163396846E2,-9.321367368E-3,1.846001297E-2,-2.934770882E-1,2.942047948E-1
1.163496066E2,-7.741855457E-3,1.703741401E-2,-2.930033207E-1,2.936003333E-1
1.163595296E2,-1.092752907E-2,1.680944860E-2,-2.942198515E-1,2.949021693E-1
1.163694516E2,-1.318824105E-2,1.638383046E-2,-2.957732677E-1,2.965201267E-1
1.163793746E2,-1.343698055E-2,1.220932510E-2,-2.950787246E-1,2.956367261E-1
1.163892966E2,-1.216770895E-2,1.030270476E-2,-2.965469360E-1,2.969752248E-1
1.163992196E2,-1.118100714E-2,9.256348945E-3,-2.962140143E-1,2.965694475E-1
1.164091416E2,-1.499710511E-2,6.443093531E-3,-2.969583869E-1,2.974066411E-1
1.164190646E2,-9.621780366E-3,5.342940800E-3,-2.961719632E-1,2.963763781E-1
1.164289866E2,-9.713321924E-3,3.333888017E-3,-2.947173417E-1,2.948962104E-1
1.164389096E2,-1.026299782E-2,2.427614294E-3,-2.943434119E-1,2.945322844E-1
1.164488316E2,-7.289887406E-3,2.853994258E-3,-2.956781983E-1,2.957818194E-1
1.164587546E2,-6.646733731E-3,1.298707910E-3,-2.912821174E-1,2.913608375E-1
1.164686766E2,-7.566006389E-3,-3.213556483E-3,-2.928864062E-1,2.930017378E-1
1.164785996E2,-4.201368429E-3,-2.181582153E-3,-2.935396731E-1,2.935778440E-1
1.164885216E2,-3.931359854E-3,-4.575514235E-3,-2.940097153E-1,2.940715961E-1
1.164984446E2,-1.783520449E-3,-3.074556589E-3,-2.957509160E-1,2.957722742E-1
1.165083666E2,-2.085179440E-4,-5.228850991E-3,-2.953160107E-1,2.953623716E-1
1.165182886E2,2.600318054E-3,-5.139901303E-3,-2.954680622E-1,2.955242054E-1
1.165282116E2,3.820406971E-3,-6.069486029E-3,-2.949208021E-1,2.950079892E-1
1.165381336E2,6.790896878E-3,-7.985896431E-3,-2.957152128E-1,2.959009596E-1
1.165480566E2,7.248234004E-3,-6.458011456E-3,-2.963796854E-1,2.965386328E-1
1.165579786E2,1.025973633E-2,-9.413054213E-3,-2.934009433E-1,2.937311378E-1
1.165679016E2,1.654533856E-2,-1.067013014E-2,-2.935351431E-1,2.941946297E-1
1.165778236E2,1.557488274E-2,-9.327097796E-3,-2.929306030E-1,2.934926062E-1
1.165877466E2,1.482694410E-2,-1.301683858E-2,-2.933042645E-1,2.939671205E-1
1.165976686E2,2.007550187E-2,-1.188685931E-2,-2.947825789E-1,2.957043998E-1
1.166075916E2,1.891438663E-2,-1.533209998E-2,-2.932075858E-1,2.942167835E-1
1.166175136E2,1.760490984E-2,-1.795930788E-2,-2.957431674E-1,2.968105299E-1
1.166274366E2,2.220423520E-2,-1.613003016E-2,-2.945775092E-1,2.958531981E-1
1.166373586E2,2.243113704E-2,-1.971651055E-2,-2.940770984E-1,2.955896420E-1
1.166472816E2,2.031339146E-2,-1.701553166E-2,-2.951168120E-1,2.963040582E-1
1.166572036E2,1.855676994E-2,-1.882168837E-2,-2.932853401E-1,2.944739383E-1
1.166671266E2,2.278919145E-2,-2.169185504E-2,-2.960414588E-1,2.977086313E-1
1.166770486E2,2.133803628E-2,-2.192354947E-2,-2.941673994E-1,2.957539732E-1
1.166869716E2,2.222760208E-2,-2.004705183E-2,-2.946398258E-1,2.961563397E-1
1.166968936E2,2.562153526E-2,-1.952267438E-2,-2.920736074E-1,2.938444998E-1
1.167068166E2,2.423491329E-2,-2.002716064E-2,-2.929884195E-1,2.946703788E-1
1.167167386E2,2.623867616E-2,-1.834244281E-2,-2.912001014E-1,2.929546251E-1
1.167266616E2,2.423101850E-2,-2.140869759E-2,-2.934816182E-1,2.952574043E-1
1.167365836E2,2.475219965E-2,-2.071201429E-2,-2.942049503E-1,2.959699507E-1
1.167465066E2,2.393456362E-2,-1.918864250E-2,-2.924496531E-1,2.940541905E-1
1.167564286E2,2.410420775E-2,-1.699046791E-2,-2.926706970E-1,2.941527251E-1
1.167663516E2,2.871886827E-2,-1.661638729E-2,-2.923987806E-1,2.942752531E-1
1.167762736E2,2.100795321E-2,-1.879139058E-2,-2.926885486E-1,2.940425767E-1
1.167861963E2,2.593085915E-2,-1.738455333E-2,-2.922469676E-1,2.939097178E-1
1.167961183E2,2.156647108E-2,-1.552247070E-2,-2.937194407E-1,2.949189204E-1
1.168060413E2,2.140917815E-2,-1.663236320E-2,-2.927527130E-1,2.940053390E-1
1.168159633E2,1.954896003E-2,-1.361233834E-2,-2.922129035E-1,2.931822617E-1
1.168258853E2,1.912068762E-2,-1.278677676E-2,-2.927125096E-1,2.936149105E-1
1.168358083E2,1.985971443E-2,-1.297719311E-2,-2.931489944E-1,2.941073762E-1
1.168457303E2,1.381613128E-2,-1.075375266E-2,-2.917822599E-1,2.923070576E-1
1.168556533E2,1.330773346E-2,-1.028397121E-2,-2.932715118E-1,2.937533582E-1
1.168655753E2,1.269773860E-2,-7.510157302E-3,-2.923055589E-1,2.926775953E-1
1.168754983E2,1.156056859E-2,-8.412436582E-3,-2.930690944E-1,2.934176374E-1
1.168854203E2,9.164902382E-3,-7.308294997E-3,-2.923077047E-1,2.925426479E-1
1.168953433E2,5.398126785E-3,-5.937566049E-3,-2.945921719E-1,2.947014459E-1
1.169052653E2,6.823717151E-3,-3.518350422E-3,-2.940760553E-1,2.941762536E-1
1.169151883E2,4.724801984E-3,-4.979869351E-3,-2.917638719E-1,2.918446159E-1
1.169251103E2,1.515639364E-3,-1.336294226E-3,-2.923700213E-1,2.923770036E-1
1.169350333E2,-9.323383565E-4,-2.044162713E-3,-2.952523530E-1,2.952609012E-1
1.169449553E2,-2.978364937E-3,-1.887327060E-3,-2.912592292E-1,2.912805713E-1
1.169548783E2,-3.175705206E-3,-6.667999551E-4,-2.937013209E-1,2.937192462E-1
1.169648003E2,-5.297615658E-3,1.684351824E-3,-2.932515144E-1,2.933041979E-1
1.169747233E2,-6.590313744E-3,1.651062630E-3,-2.906288505E-1,2.907082506E-1
1.169846453E2,-9.602019563E-3,3.249588422E-3,-2.952062786E-1,2.953802727E-1
1.169945683E2,-1.037273835E-2,3.570766188E-3,-2.916669548E-1,2.918731858E-1
1.170044903E2,-1.135726366E-2,4.777400754E-3,-2.909843624E-1,2.912451032E-1
1.170144133E2,-1.170267630E-2,7.546556182E-3,-2.940150499E-1,2.943446156E-1
1.170243353E2,-1.415869687E-2,7.546395995E-3,-2.919889092E-1,2.924293759E-1
1.170342583E2,-1.609055325E-2,1.099332515E-2,-2.928270102E-1,2.934747297E-1
1.170441803E2,-1.613178849E-2,9.850517847E-3,-2.926342189E-1,2.932440168E-1
1.170541033E2,-1.778188162E-2,1.372701582E-2,-2.917463183E-1,2.926098777E-1
1.170640253E2,-1.723648608E-2,1.514687110E-2,-2.914006412E-1,2.923026819E-1
1.170739483E2,-1.909457333E-2,1.707606390E-2,-2.906219065E-1,2.917486714E-1
1.170838703E2,-2.160888910E-2,1.957056671E-2,-2.905052602E-1,2.919644797E-1
1.170937933E2,-2.167813107E-2,1.964487135E-2,-2.928349972E-1,2.942927079E-1
1.171037153E2,-2.074709907E-2,2.175868303E-2,-2.931612432E-1,2.946988241E-1
1.171136373E2,-2.261211164E-2,2.170009539E-2,-2.911401689E-1,2.928221298E-1
1.171235603E2,-2.197179012E-2,2.602438629E-2,-2.927511036E-1,2.947256978E-1
1.171334823E2,-2.179868519E-2,2.420358360E-2,-2.914379239E-1,2.932525526E-1
1.171434053E2,-2.495891787E-2,2.617785335E-2,-2.945615351E-1,2.967738627E-1
1.171533273E2,-2.479859442E-2,2.558157220E-2,-2.915979624E-1,2.937665039E-1
1.171632503E2,-2.827727050E-2,2.308204025E-2,-2.904930115E-1,2.927773460E-1
1.171731723E2,-2.617177367E-2,2.267777175E-2,-2.921425998E-1,2.941879360E-1
1.171830953E2,-2.627871558E-2,1.976212859E-2,-2.914405763E-1,2.932894852E-1
1.171930173E2,-2.567045018E-2,2.065029368E-2,-2.920024991E-1,2.938551788E-1
1.172029403E2,-2.439179644E-2,2.105752751E-2,-2.897811532E-1,2.915673095E-1
1.172128623E2,-2.522962727E-2,2.184795216E-2,-2.932821512E-1,2.951750114E-1
1.172227853E2,-2.554176562E-2,2.148695290E-2,-2.919063568E-1,2.938084275E-1
1.172327073E2,-2.592153288E-2,1.684399694E-2,-2.930144966E-1,2.946406986E-1
1.172426303E2,-2.083200030E-2,1.642000675E-2,-2.882756889E-1,2.894934570E-1
1.172525523E2,-2.072787099E-2,1.545993518E-2,-2.906059325E-1,2.917541126E-1
1.172624753E2,-2.170287259E-2,1.248504128E-2,-2.905018032E-1,2.915787862E-1
1.172723973E2,-1.824609004E-2,1.042695064E-2,-2.918243408E-1,2.925800523E-1
